Vehicle #,Vehicle Model,Vehicle Serial #,Engine Make,Engine Hours,Engine Model,Engine RPM,Alternator RPM,Engine HP,Alternator HP,Left-CO2%,Left-CO,Left-NOx,Right-CO2%,Right-CO,Right-NOX,Location,Company,Test Date
HT038,CAT793,Testht038,CAT,0,3516,1600,,2500,,7.22,110,571,7.11,131,384,TestLocation,TestCo,10/1/2016
HT011,CAT795,testht011,CAT,0,C175,1800,1800,3000,3000,7.86,285,819.6,7.57,242,784.8,TestLocation,TestCo,10/2/2016
HT015,CAT795,testht015,CAT,0,C175,1800,1800,3000,3000,8.04,282,810.1,7.79,270,781.3,TestLocation,TestCo,10/2/2016
HT017,CAT795,testht017,CAT,0,C175,1800,1800,3000,3000,7.73,200,917.2,8.08,280,911.4,TestLocation,TestCo,10/2/2016
HT016,CAT795,testht016,CAT,0,C175,1800,1800,3000,3000,8,284,784.8,8.36,293,840.5,TestLocation,TestCo,10/2/2016
HT013,CAT795,testht013,CAT,0,C175,1800,1800,3000,3000,7.79,198,908.6,7.86,202,939.3,TestLocation,TestCo,10/2/2016
HT014,CAT795,testht014,CAT,0,C175,1800,1800,3000,3000,7.78,263,784.7,8.02,289,782.2,TestLocation,TestCo,10/2/2016
HT019,CAT793,Testht019,CAT,0,3516,1600,,2500,,7.25,73,701,6.98,65,538,TestLocation,TestCo,10/3/2016
HT016,CAT795,testht016,CAT,0,C175,1800,1800,3000,3000,7.69,205,911.5,8.13,230,961.7,TestLocation,TestCo,10/9/2016
HT013,CAT795,testht013,CAT,0,C175,1800,1800,3000,3000,8.33,244,937.2,8.58,272,983.7,TestLocation,TestCo,10/9/2016
HT014,CAT795,testht014,CAT,0,C175,1800,1800,3000,3000,7.71,203,841.4,8.12,240,914.2,TestLocation,TestCo,10/9/2016
HT037,CAT793,Testht037,CAT,0,3516,1600,,2500,,6.93,119,543,6.88,111,600,TestLocation,TestCo,10/9/2016
HT015,CAT795,testht015,CAT,0,C175,1800,1800,3000,3000,7.73,194,925.4,7.74,220,878.4,TestLocation,TestCo,10/9/2016
HT017,CAT795,testht017,CAT,0,C175,1800,1800,3000,3000,8.08,223,912,8.54,321,861.1,TestLocation,TestCo,10/9/2016
HT011,CAT795,testht011,CAT,0,C175,1800,1800,3000,3000,7.72,179,835.5,7.79,223,771.3,TestLocation,TestCo,10/12/2016
HT039,CAT793,Testht039,CAT,0,3516,1600,,2500,,7.28,154,630,6.47,128,621,TestLocation,TestCo,10/13/2016
HT015,CAT795,testht015,CAT,0,C175,1800,1800,3000,3000,8.51,247,977.5,8.33,252,908.8,TestLocation,TestCo,10/13/2016
HT038,CAT793,Testht038,CAT,0,3516,1600,,2500,,6.88,61,730,6.86,107,678,TestLocation,TestCo,10/13/2016
HT017,CAT795,testht017,CAT,0,C175,1800,1800,3000,3000,7.9,207,920.8,8.41,296,941.5,TestLocation,TestCo,10/13/2016
HT016,CAT795,testht016,CAT,0,C175,1800,1800,3000,3000,8.2,264,924.3,8.81,295,971.4,TestLocation,TestCo,10/13/2016
HT014,CAT795,testht014,CAT,0,C175,1800,1800,3000,3000,8.02,208,893,7.16,207,785.4,TestLocation,TestCo,10/13/2016
HT013,CAT795,testht013,CAT,0,C175,1800,1800,3000,3000,8.06,228,887.4,8.38,272,930.1,TestLocation,TestCo,10/13/2016
HT014,CAT795,testht014,CAT,0,C175,1800,1800,3000,3000,7.72,243,793.3,8.25,296,875.1,TestLocation,TestCo,10/14/2016
HT040,CAT793,Testht040,CAT,0,3516,1600,,2500,,7.15,93,832,6.89,116,442,TestLocation,TestCo,10/14/2016
HT016,CAT795,testht016,CAT,0,C175,1800,1800,3000,3000,8.44,236,944.2,9.19,342,955,TestLocation,TestCo,10/14/2016
HT042,CAT793,Testht042,CAT,0,3516,1600,,2500,,6.57,50,366,6.82,73,566,TestLocation,TestCo,10/15/2016
HT039,CAT793,Testht039,CAT,0,3516,1600,,2500,,7.56,149,553,6.88,180,683,TestLocation,TestCo,10/19/2016
HT042,CAT793,Testht042,CAT,0,3516,1600,,2500,,6.8,50,562,6.8,79,858,TestLocation,TestCo,10/20/2016
HT040,CAT793,Testht040,CAT,0,3516,1600,,2500,,7.18,89,501,7.2,130,509,TestLocation,TestCo,10/20/2016
HT059,CAT793,Testht059,CAT,0,3516,1600,,2500,,6.87,80,395,7.29,90,184,TestLocation,TestCo,10/29/2016
HT023,CAT793,Testht023,CAT,0,3516,1600,,2500,,7.53,89,625,7.31,97,397,TestLocation,TestCo,10/30/2016
HT032,CAT793,Testht032,CAT,0,3516,1600,,2500,,7.64,92,622,7.64,89,645,TestLocation,TestCo,10/30/2016
HT042,CAT793,Testht042,CAT,0,3516,1600,,2500,,6.76,64,694,6.83,70,463,TestLocation,TestCo,10/30/2016
HT020,CAT793,Testht019,CAT,0,3516,1600,,2500,,7.22,89,846,6.98,66,889,TestLocation,TestCo,10/30/2016
HT066,CAT793,Testht066,CAT,0,3516,1600,,2500,,7.35,128,362,7.45,127,479,TestLocation,TestCo,10/31/2016
HT024,CAT793,Testht024,CAT,0,3516,1600,,2500,,7.3,62,454,7.37,77,581,TestLocation,TestCo,10/31/2016
HT070,CAT793,Testht070,CAT,0,3516,1600,,2500,,7.19,112,681.2,6.82,78,767.6,TestLocation,TestCo,10/31/2016
HT035,CAT793,Testht035,CAT,0,3516,1600,,2500,,6.99,59,564,6.72,47,614,TestLocation,TestCo,10/31/2016
HT029,CAT793,Testht029,CAT,0,3516,1600,,2500,,7.79,124,599,7.42,104,584,TestLocation,TestCo,10/31/2016
HT051,CAT793,Testht051,CAT,0,3516,1600,,2500,,6.79,76,673,6.83,101,378,TestLocation,TestCo,11/1/2016
HT060,CAT793,Testht060,CAT,0,3516,1600,,2500,,6.59,71,556,6.8,83,608,TestLocation,TestCo,11/1/2016
HT068,CAT793,Testht068,CAT,0,3516,1600,,2500,,6.77,75,617,6.86,72,442,TestLocation,TestCo,11/1/2016
HT053,CAT793,Testht053,CAT,0,3516,1600,,2500,,6.85,54,178,6.74,41,569,TestLocation,TestCo,11/8/2016
HT073,CAT793,Testht073,CAT,0,3516,1600,,2500,,6.84,60,713,6.9,77,806,TestLocation,TestCo,11/8/2016
HT055,CAT793,Testht055,CAT,0,3516,1600,,2500,,6.66,55,369,6.77,58,329,TestLocation,TestCo,11/8/2016
HT039,CAT793,Testht039,CAT,0,3516,1600,,2500,,7.12,118,1024,6.2,91,1017,TestLocation,TestCo,11/8/2016
HT042,CAT793,Testht042,CAT,0,3516,1600,,2500,,6.75,46,601,6.7,51,884,TestLocation,TestCo,11/8/2016
HT073,CAT793,Testht073,CAT,0,3516,1600,,2500,,6.65,65,559.2,6.79,71,839.3,TestLocation,TestCo,11/13/2016
HT055,CAT793,Testht055,CAT,0,3516,1600,,2500,,6.73,70,353,6.62,72,395,TestLocation,TestCo,11/13/2016
HT066,CAT793,Testht066,CAT,0,3516,1600,,2500,,6.91,62,605,6.86,76,516,TestLocation,TestCo,11/13/2016
HT053,CAT793,Testht053,CAT,0,3516,1600,,2500,,6.74,57,176,6.7,60,313,TestLocation,TestCo,11/13/2016
HT067,CAT793,Testht067,CAT,0,3516,1600,,2500,,6.38,80,734,6.6,122,573,TestLocation,TestCo,11/13/2016
HT061,CAT793,Testht061,CAT,0,3516,1600,,2500,,6.78,61,635,6.75,74,730,TestLocation,TestCo,11/14/2016
HT041,CAT793,Testht041,CAT,0,3516,1600,,2500,,6.65,39,581,6.58,78,601,TestLocation,TestCo,11/14/2016
HT059,CAT793,Testht059,CAT,0,3516,1600,,2500,,6.62,48,458,6.97,61,293,TestLocation,TestCo,11/14/2016
HT063,CAT793,Testht063,CAT,0,3516,1600,,2500,,6.82,65,658,6.83,67,728,TestLocation,TestCo,11/14/2016
HT056,CAT793,Testht056,CAT,0,3516,1600,,2500,,6.84,82,244,6.94,67,273,TestLocation,TestCo,11/14/2016
HT065,CAT793,Testht065,CAT,0,3516,1600,,2500,,6.55,45,564,6.78,80,732,TestLocation,TestCo,11/15/2016
HT069,CAT793,Testht069,CAT,0,3516,1600,,2500,,6.54,72,515,6.58,66,609,TestLocation,TestCo,11/15/2016
HT071,CAT793,Testht071,CAT,0,3516,1600,,2500,,6.73,103,720.6,6.68,125,462,TestLocation,TestCo,11/15/2016
HT058,CAT793,Testht058,CAT,0,3516,1600,,2500,,6.47,63,143,6.82,58,446,TestLocation,TestCo,11/15/2016
HT053,CAT793,Testht053,CAT,0,3516,1600,,2500,,6.93,53,293,7.02,81,208,TestLocation,TestCo,11/19/2016
HT067,CAT793,Testht067,CAT,0,3516,1600,,2500,,6.52,84,617,6.84,167,615,TestLocation,TestCo,11/19/2016
HT071,CAT793,Testht071,CAT,0,3516,1600,,2500,,6.97,154,468.9,6.88,158,662.3,TestLocation,TestCo,11/19/2016
HT058,CAT793,Testht058,CAT,0,3516,1600,,2500,,6.94,95,374,7.24,86,353,TestLocation,TestCo,11/19/2016
HT056,CAT793,Testht056,CAT,0,3516,1600,,2500,,7.07,83,253,7.12,89,301,TestLocation,TestCo,11/19/2016
HT065,CAT793,Testht065,CAT,0,3516,1600,,2500,,6.7,62,573,6.99,81,496,TestLocation,TestCo,11/19/2016
HT063,CAT793,Testht063,CAT,0,3516,1600,,2500,,6.66,119,703,6.93,77,650,TestLocation,TestCo,11/20/2016
HT072,CAT793,Testht072,CAT,0,3516,1600,,2500,,7.43,154,450.8,7.49,128,405.5,TestLocation,TestCo,11/20/2016
HT073,CAT793,Testht073,CAT,0,3516,1600,,2500,,7.11,65,678.1,7,73,599.5,TestLocation,TestCo,11/20/2016
HT041,CAT793,Testht041,CAT,0,3516,1600,,2500,,6.8,46,508,6.86,106,708,TestLocation,TestCo,11/20/2016
HT059,CAT793,Testht059,CAT,0,3516,1600,,2500,,6.66,56,463,6.96,58,410,TestLocation,TestCo,11/21/2016
HT055,CAT793,Testht055,CAT,0,3516,1600,,2500,,6.9,57,307,6.9,76,715,TestLocation,TestCo,11/21/2016
HT061,CAT793,Testht061,CAT,0,3516,1600,,2500,,6.92,64,649,6.8,65,585,TestLocation,TestCo,11/21/2016
HT069,CAT793,Testht069,CAT,0,3516,1600,,2500,,6.77,90,758,6.71,87,798,TestLocation,TestCo,11/22/2016
HT003,Komatsu 930,testht003,MTU,5000,16V-4000,1800,,2500,,12,300,1200,8,100,400,TestLocation,TestCo,12/29/2020
HT009,Komatsu 930,testht009,Cummins,2500,QSK60,1800,,2500,,7,100,800,7.5,150,100,TestLocation,TestCo,12/29/2020
HT004,Komatsu 930,testht004,MTU,1200,16V-4000,1800,,2500,,6.5,300,1200,8.5,600,800,TestLocation,TestCo,1/11/2023
HT001,Komatsu 930,testht001,Cummins,2000,QSK60,1200,,150,,20,10,12,24,14,14,TestLocation,TestCo,2/14/2023
Generator 138,,,John Deere,3200,606,1800,,150,,10.5,102,1036,0,,,Ft. Macdill AFB,US SOCOM,7/10/2018
UTA06-Main,EMD 16-645F3B,,EMD,1,16-645F3B,953,953,3247,3048,6.27,441,693,0,0,0,FrontRunner,UTA FrontRunner,11/1/2016
UTA09-Main,EMD 16-645F3B,,EMD,1,16-645F3B,954,954,2944,2764,5.47,613,569,0,0,0,FrontRunner,UTA FrontRunner,11/1/2016
UTA18-Main,EMD 16-645E3B,,EMD,1,16-645F3B,953,953,3160,2973,5.83,547,626,0,0,0,FrontRunner,UTA FrontRunner,11/1/2016
UTA02-Main,EMD 16-645F3B,,EMD,1,16-645F3B,953,953,3351,3147,6.05,706,615,0,0,0,FrontRunner,UTA FrontRunner,11/1/2016
UTA03-Main,EMD 16-645F3B,,EMD,1,16-645F3B,953,953,3094,2907,7.24,910,730,0,,,FrontRunner,UTA FrontRunner,11/2/2016
UTA19-Main,EMD 16-645E3B,,EMD,1,16-645F3B,954,954,3363,3159,6.1,422,763,0,,,FrontRunner,UTA FrontRunner,11/2/2016
UTA11-Main,EMD 16-645E3B,,EMD,1,16-645F3B,954,954,3199,3006,6.57,549,757,0,,,FrontRunner,UTA FrontRunner,11/2/2016
UTA21-Alt,C18 Alt Generator Engine,,CAT,1,C18,2000,,320,,8.38,972,731,0,,,FrontRunner,UTA FrontRunner,11/2/2016
