Vehicle #,Vehicle Model,Vehicle Serial #,Engine Make,Engine Hours,Engine Model,Engine RPM,Alternator RPM,Engine HP,Alternator HP,Left-CO2%,Left-CO,Left-NOx,Right-CO2%,Right-CO,Right-NOX,LoCaterpillarion,Company,Test Date,Test Method
HT071,Caterpillar793,Testht071,Caterpillar,0,3516,1600,,2500,,9.4,514,339.1,7,1342,201.8,Black Thunder,TestCo,4/29/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,6.6,131,452,6.5,986,619,Black Thunder,TestCo,4/29/2015,Manual
HT072,Caterpillar793,Testht072,Caterpillar,0,3516,1600,,2500,,6.7,381,485.1,6.7,379,497.9,Black Thunder,TestCo,4/29/2015,Manual
HT021,Caterpillar793,Testht021,Caterpillar,0,3516,1600,,2500,,7,225,782,6.9,299,578,Black Thunder,TestCo,4/29/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,9.2,346,304,6.5,250,303,Black Thunder,TestCo,5/2/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,7.1,153,604,7.4,120,377,Black Thunder,TestCo,5/2/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,6.6,942,954,6.6,1465,498,Black Thunder,TestCo,5/2/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,9.2,299,556,9.9,991,587,Black Thunder,TestCo,5/2/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,7.1,200,697,7,152,733,Black Thunder,TestCo,5/2/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,6.4,58,940,5.1,99,754,Black Thunder,TestCo,5/2/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,7.2,1760,443,6.8,1032,325,Black Thunder,TestCo,5/2/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,6.6,877,568,9,393,596,Black Thunder,TestCo,5/2/2015,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,7.2,1640,535.2,7.2,1311,710.3,Black Thunder,TestCo,5/2/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,7.4,150,424,7.5,112,438,Black Thunder,TestCo,5/3/2015,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,7.4,582,115,9.4,509,258,Black Thunder,TestCo,5/3/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,6.8,1201,520,8.1,1764,847,Black Thunder,TestCo,5/3/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,9.4,120,371,9.5,404,322,Black Thunder,TestCo,5/3/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,10.1,510,392,7.5,1179,213,Black Thunder,TestCo,5/3/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,6,54,499,6.5,65,458,Black Thunder,TestCo,5/3/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,9.5,391,571,7.4,149,800,Black Thunder,TestCo,5/4/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,7.2,877,205,7.3,1059,185,Black Thunder,TestCo,5/4/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,6.7,707,656,8.7,378,654,Black Thunder,TestCo,5/4/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,8.1,200,335,7.3,1151,232,Black Thunder,TestCo,5/4/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,7.2,809,394,7.1,1040,470,Black Thunder,TestCo,5/4/2015,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,9.1,647,251,9.3,640,360,Black Thunder,TestCo,5/5/2015,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,7.3,94,415.5,7.1,782,534.5,Black Thunder,TestCo,5/5/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,7.3,402,671,7.6,927,486,Black Thunder,TestCo,5/5/2015,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,6.9,945,274,6.8,621,303,Black Thunder,TestCo,5/5/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,7,592,524,9.3,420,253,Black Thunder,TestCo,5/5/2015,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,7.4,1011,580.2,7.5,177,602.5,Black Thunder,TestCo,5/5/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,7.8,191,596,7.2,109,526,Black Thunder,TestCo,5/5/2015,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,7.4,352,280,7.8,522,255,Black Thunder,TestCo,5/5/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,7.1,64,382,6.2,133,347,Black Thunder,TestCo,5/6/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,6.7,141,122,7.1,228,176,Black Thunder,TestCo,5/6/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,6,58,298,6.4,471,313,Black Thunder,TestCo,5/6/2015,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,6.8,450,186,7,1214,427,Black Thunder,TestCo,5/6/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,10.2,595,347,9.5,479,388,Black Thunder,TestCo,5/6/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,6.7,370,310,6.7,83,323,Black Thunder,TestCo,5/6/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,7.6,493,385,9.8,562,345,Black Thunder,TestCo,5/6/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,10,537,159,10.1,545,161,Black Thunder,TestCo,5/6/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,6.4,79,469,6.3,83,504,Black Thunder,TestCo,5/6/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,7.4,1377,306,7.3,1025,320,Black Thunder,TestCo,5/7/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,7.2,69,230,6,61,196,Black Thunder,TestCo,5/7/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,8.5,260,726,8,267,820,Black Thunder,TestCo,5/9/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,6.6,335,643,8.4,945,886,Black Thunder,TestCo,5/9/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,8,202,699,7.8,170,740,Black Thunder,TestCo,5/9/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,8.2,149,418,7.3,113,702,Black Thunder,TestCo,5/9/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,10.6,458,819,9.8,459,742,Black Thunder,TestCo,5/9/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,7.1,152,586,6.8,151,632,Black Thunder,TestCo,5/9/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,7.2,144,430,10,666,792,Black Thunder,TestCo,5/9/2015,Manual
HT045,Caterpillar793,Testht045,Caterpillar,0,3516,1600,,2500,,9.6,337,462,8.4,619,437,Black Thunder,TestCo,5/10/2015,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,9.3,702,421,9.1,584,543,Black Thunder,TestCo,5/10/2015,Manual
HT054,Caterpillar793,Testht054,Caterpillar,0,3516,1600,,2500,,9.9,510,273,8.6,622,303,Black Thunder,TestCo,5/10/2015,Manual
HT058,Caterpillar793,Testht058,Caterpillar,0,3516,1600,,2500,,8.1,580,365,8.8,438,564,Black Thunder,TestCo,5/10/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,8.3,199,419,7.4,140,557,Black Thunder,TestCo,5/10/2015,Manual
HT059,Caterpillar793,Testht059,Caterpillar,0,3516,1600,,2500,,7.8,562,306,8.1,610,724,Black Thunder,TestCo,5/10/2015,Manual
HT031,Caterpillar793,Testht031,Caterpillar,0,3516,1600,,2500,,7.5,1985,818,8.1,1594,711,Black Thunder,TestCo,5/10/2015,Manual
HT033,Caterpillar793,Testht033,Caterpillar,0,3516,1600,,2500,,9.5,773,669,7.5,1312,685,Black Thunder,TestCo,5/10/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,10.4,987,426,9.6,457,635,Black Thunder,TestCo,5/11/2015,Manual
HT033,Caterpillar793,Testht033,Caterpillar,0,3516,1600,,2500,,9.6,940,856,10.2,776,753,Black Thunder,TestCo,5/11/2015,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,10,436,488,9.3,359,280,Black Thunder,TestCo,5/11/2015,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,8.4,643,559.6,6.8,79,588.3,Black Thunder,TestCo,5/11/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,7.8,1117,100,8.8,494,168,Black Thunder,TestCo,5/11/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,9.6,560,169,9.4,728,289,Black Thunder,TestCo,5/12/2015,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,7.7,1167,260,8.5,648,257,Black Thunder,TestCo,5/12/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,8.9,589,525,8.9,440,513,Black Thunder,TestCo,5/12/2015,Manual
HT030,Caterpillar793,Testht030,Caterpillar,0,3516,1600,,2500,,7.8,1488,682,10.2,1481,785,Black Thunder,TestCo,5/13/2015,Manual
HT023,Caterpillar793,Testht023,Caterpillar,0,3516,1600,,2500,,8.4,542,265,10.1,845,294,Black Thunder,TestCo,5/13/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,7.8,531,563,9,591,769,Black Thunder,TestCo,5/13/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,9.8,662,689,7.3,487,602,Black Thunder,TestCo,5/13/2015,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,8.1,1182,170,9.7,840,284,Black Thunder,TestCo,5/16/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,8.1,933,746,7.8,682,655,Black Thunder,TestCo,5/16/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,10.1,875,406,9.4,884,590,Black Thunder,TestCo,5/16/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,9.7,706,693,9.6,848,553,Black Thunder,TestCo,5/16/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,9,782,440,9.3,546,194,Black Thunder,TestCo,5/17/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,9.8,618,762,9.5,529,761,Black Thunder,TestCo,5/17/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,9.8,554,322,9.4,710,281,Black Thunder,TestCo,5/17/2015,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,10,544,239,10,955,263,Black Thunder,TestCo,5/18/2015,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,7.1,143,572.1,8.1,540,562.7,Black Thunder,TestCo,5/18/2015,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,10,640,330,9.8,581,320,Black Thunder,TestCo,5/18/2015,Manual
HT006,Komatsu 930,testht006,MTU,0,16V-4000,1800,1800,2500,2500,7.8,439,1720,7.4,324,1262,Hazard,TestCo,5/25/2015,Manual
HT004,Komatsu 930,testht004,MTU,0,16V-4000,1800,1800,2500,2500,9.4,1044,1925,9.3,1121,1444,Hazard,TestCo,5/25/2015,Manual
HT003,Komatsu 930,testht003,MTU,0,16V-4000,1800,1800,2500,2500,8.2,928,1245,6.8,498,919,Hazard,TestCo,5/25/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,7,183,471,7.8,1018,835,Black Thunder,TestCo,5/26/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,7.4,386,269,7.4,586,294,Black Thunder,TestCo,5/26/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,7.2,841,501,7.1,300,475,Black Thunder,TestCo,5/26/2015,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,7,256,660.8,8.2,569,615.3,Black Thunder,TestCo,5/26/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,7.1,168,803,7,156,676,Black Thunder,TestCo,5/26/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,6.9,125,675,6.8,101,593,Black Thunder,TestCo,5/27/2015,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,7,236,252,6.9,134,454,Black Thunder,TestCo,5/27/2015,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,6.8,121,300,6.8,117,310,Black Thunder,TestCo,5/27/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,6.7,108,673,6.6,88,707,Black Thunder,TestCo,5/27/2015,Manual
HT008,Komatsu 930,testht008,Cummins,0,QSK60,1800,1800,2500,2500,7.8,213,1071,7.8,322,928,Hazard,TestCo,5/30/2015,Manual
HT010,Komatsu 930,testht010,Cummins,0,QSK60,1800,1800,2500,2500,9.1,1431,1032,9.4,2540,862,Hazard,TestCo,5/30/2015,Manual
HT004,Komatsu 930,testht004,MTU,0,16V-4000,1800,1800,2500,2500,9.7,1380,1684,9.9,1142,1361,Hazard,TestCo,5/30/2015,Manual
HT003,Komatsu 930,testht003,MTU,0,16V-4000,1800,1800,2500,2500,8,727,995,6.3,315,631,Hazard,TestCo,5/31/2015,Manual
HT005,Komatsu 930,testht005,MTU,0,16V-4000,1800,1800,2500,2500,7.7,452,1242,7.2,230,910,Hazard,TestCo,5/31/2015,Manual
HT006,Komatsu 930,testht006,MTU,0,16V-4000,1800,1800,2500,2500,7.9,430,1457,7.4,364,1048,Hazard,TestCo,5/31/2015,Manual
HT007,Komatsu 930,testht007,Cummins,0,QSK60,1800,1800,2500,2500,7.6,352,976,7.9,891,867,Hazard,TestCo,5/31/2015,Manual
HT009,Komatsu 930,testht009,Cummins,0,QSK60,1800,1800,2500,2500,7.5,181,1007,7.5,184,1094,Hazard,TestCo,6/1/2015,Manual
HT001,Komatsu 930,testht001,Cummins,0,QSK60,1800,1800,2500,2500,7.3,164,800,7.7,247,708,Hazard,TestCo,6/1/2015,Manual
HT002,Komatsu 930,testht002,Cummins,0,QSK60,1800,1800,2500,2500,7.8,265,1134,7.7,220,989,Hazard,TestCo,6/1/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,7.1,199,791,7,126,755,Black Thunder,TestCo,6/2/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,7,318,467,7.3,500,444,Black Thunder,TestCo,6/2/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,7.1,161,602,7,144,615,Black Thunder,TestCo,6/2/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,7.5,465,220,7.5,207,188,Black Thunder,TestCo,6/2/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,7.1,147,447,7,192,731,Black Thunder,TestCo,6/2/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,7,121,186,7.2,195,254,Black Thunder,TestCo,6/2/2015,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,6.6,241,145,6.7,112,310,Black Thunder,TestCo,6/3/2015,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,7,141,635.9,7,135,559.7,Black Thunder,TestCo,6/3/2015,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,7,121,241,7,153,602,Black Thunder,TestCo,6/3/2015,Manual
HT003,Komatsu 930,testht003,MTU,0,16V-4000,1800,1800,2500,2500,8.6,972,1821,7,649,1047,Hazard,TestCo,6/6/2015,Manual
HT008,Komatsu 930,testht008,Cummins,0,QSK60,1800,1800,2500,2500,8.4,980,1238,8.2,657,1267,Hazard,TestCo,6/6/2015,Manual
HT009,Komatsu 930,testht009,Cummins,0,QSK60,1800,1800,2500,2500,7.8,221,1313,8,349,1245,Hazard,TestCo,6/6/2015,Manual
HT001,Komatsu 930,testht001,Cummins,0,QSK60,1800,1800,2500,2500,7.8,290,1103,8.1,453,1157,Hazard,TestCo,6/7/2015,Manual
HT005,Komatsu 930,testht005,MTU,0,16V-4000,1800,1800,2500,2500,8.8,528,1624,7.5,182,633,Hazard,TestCo,6/7/2015,Manual
HT006,Komatsu 930,testht006,MTU,0,16V-4000,1800,1800,2500,2500,8.1,384,1355,7.7,247,1147,Hazard,TestCo,6/7/2015,Manual
HT010,Komatsu 930,testht010,Cummins,0,QSK60,1800,1800,2500,2500,9,1663,1200,9.2,1369,1230,Hazard,TestCo,6/7/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,6.9,115,278,6.9,151,213,Black Thunder,TestCo,6/8/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,6.8,157,391,6.9,104,444,Black Thunder,TestCo,6/8/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,6.8,116,240,7,138,88,Black Thunder,TestCo,6/8/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,6.7,183,611,6.6,87,730,Black Thunder,TestCo,6/8/2015,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,6.7,152,480,6.8,100,551,Black Thunder,TestCo,6/8/2015,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,7,225,292,7,136,242,Black Thunder,TestCo,6/9/2015,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,7.3,185,549.5,7,366,534.5,Black Thunder,TestCo,6/9/2015,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,7.1,300,423,7.1,142,240,Black Thunder,TestCo,6/9/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,7,198,293,7.4,185,390,Black Thunder,TestCo,6/9/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,6.9,90,652,6.7,74,568,Black Thunder,TestCo,6/9/2015,Manual
HT006,Komatsu 930,testht006,MTU,0,16V-4000,1800,1800,2500,2500,8.1,710,1745,7.6,256,1348,Hazard,TestCo,6/13/2015,Manual
HT004,Komatsu 930,testht004,MTU,0,16V-4000,1800,1800,2500,2500,10.1,1443,1841,10.2,1675,1170,Hazard,TestCo,6/13/2015,Manual
HT002,Komatsu 930,testht002,Cummins,0,QSK60,1800,1800,2500,2500,7.4,157,878,7.7,204,1056,Hazard,TestCo,6/13/2015,Manual
HT003,Komatsu 930,testht003,MTU,0,16V-4000,1800,1800,2500,2500,8.4,973,1820,7,641,1091,Hazard,TestCo,6/13/2015,Manual
HT010,Komatsu 930,testht010,Cummins,0,QSK60,1800,1800,2500,2500,9,1395,678,9.2,628,481,Hazard,TestCo,6/14/2015,Manual
HT001,Komatsu 930,testht001,Cummins,0,QSK60,1800,1800,2500,2500,7.6,200,1054,7.5,142,1011,Hazard,TestCo,6/14/2015,Manual
HT008,Komatsu 930,testht008,Cummins,0,QSK60,1800,1800,2500,2500,8.6,1022,1108,8.2,483,1233,Hazard,TestCo,6/14/2015,Manual
HT009,Komatsu 930,testht009,Cummins,0,QSK60,1800,1800,2500,2500,7.7,186,1225,7.9,308,1119,Hazard,TestCo,6/14/2015,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,7,154,723,6.8,102,661,Black Thunder,TestCo,6/15/2015,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,7.3,124,310,7.3,115,412,Black Thunder,TestCo,6/15/2015,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,7.3,149,340,7.4,153,296,Black Thunder,TestCo,6/15/2015,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,7,148,692,6.8,128,573,Black Thunder,TestCo,6/15/2015,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,7.1,233,227,6.9,363,282,Black Thunder,TestCo,6/15/2015,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,7.3,174,534.5,6.9,181,676.7,Black Thunder,TestCo,6/15/2015,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,6.9,90,260,6.9,135,558,Black Thunder,TestCo,6/16/2015,Manual
HT005,Komatsu 930,testht005,MTU,0,16V-4000,1800,1800,2500,2500,8.4,697,1611,7.9,549,1332,Hazard,TestCo,6/16/2015,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,7.1,99,529,7,113,338,Black Thunder,TestCo,6/16/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,6.9,122,155,7,122,85,Black Thunder,TestCo,6/16/2015,Manual
HT003,Komatsu 930,testht003,MTU,0,16V-4000,1800,1800,2500,2500,7.3,794,1089,6.4,616,853,Hazard,TestCo,6/21/2015,Manual
HT008,Komatsu 930,testht008,Cummins,0,QSK60,1800,1800,2500,2500,7.9,388,920,8.2,907,673,Hazard,TestCo,6/21/2015,Manual
HT010,Komatsu 930,testht010,Cummins,0,QSK60,1800,1800,2500,2500,9.3,951,875,9.2,2325,810,Hazard,TestCo,6/21/2015,Manual
HT001,Komatsu 930,testht001,Cummins,0,QSK60,1800,1800,2500,2500,7.4,214,951,7.2,132,986,Hazard,TestCo,6/21/2015,Manual
HT009,Komatsu 930,testht009,Cummins,0,QSK60,1800,1800,2500,2500,7.8,225,1235,7.9,270,1141,Hazard,TestCo,6/22/2015,Manual
HT005,Komatsu 930,testht005,MTU,0,16V-4000,1800,1800,2500,2500,8.5,574,1693,7.9,476,1257,Hazard,TestCo,6/22/2015,Manual
HT006,Komatsu 930,testht006,MTU,0,16V-4000,1800,1800,2500,2500,8.2,583,1768,7.7,510,1477,Hazard,TestCo,6/22/2015,Manual
HT004,Komatsu 930,testht004,MTU,0,16V-4000,1800,1800,2500,2500,8.3,884,1597,8.3,916,957,Hazard,TestCo,6/22/2015,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,7.3,210,218,7.5,218,122,Black Thunder,TestCo,6/23/2015,Manual
