code,filename,date,time,percent_load,rpm,coolant_temperature,right_exhaust_temperature,left_exhaust_temperature,ecm_oil_temperature,warning_status,warning_2,throttle_position,system_voltage,atmospheric_pressure,oil_pressure_psi,boost_psi,filter_oil_pressure,smoke_setting,intake_air_temperature,fuel_temperature,fuel_gallons_per_hour,lifetime_fuel_consumption,lifetime_operating_hours,fuel_rate,lifetime_idle_hours,lifetime_idle_fuel,fault_high_exhaust_temperature_warning,fault_engine_overspeed_warning,fault_low_coolant_temperature_warning,fault_high_coolant_temperature_warning,fault_low_engine_oil_pressure_warning,fault_low_system_volts_warning,fault_high_air_temperature_warning,fault_high_oil_temperature_warning,fault_high_hydraulic_oil_temperature_warning,fault_no_coolant_flow_warning,fault_high_after_coolant_temperature_warning,fault_high_crankcase_pressure_warning,fault_fuel_filer_plugged_warning,fault_oil_filer_plugged_warning,fault_low_coolant_level_warning,fault_alternator_not_charging_warning,fault_low_fuel_level_warning,fault_low_fuel_pressure_warning,fault_high_fuel_temperature_warning,fault_low_intake_manifold_pressure_warning,fault_high_intake_manifold_pressure_warning,fault_low_oil_level_warning,fault_engine_oil_bypass_warning,fault_high_exhaust_temperature_shutdown,fault_air_filter_plugged_shutdown,fault_engine_overspeed_shutdown,fault_low_engine_coolant_temperature_shutdown,fault_high_engine_coolant_temperature_shutdown,fault_low_engine_oil_pressure_shutdown,fault_low_system_volts_shutdown,fault_high_engine_airintake_temperature_shutdown,fault_high_engine_oil_temperature_shutdown,fault_high_crankcase_pressure_shutdown,fault_fuel_filter_plugged_shutdown,fault_oil_filter_plugged_shutdown,fault_low_coolant_level_shutdown,fault_alternator_not_charging_shutdown,fault_low_fuel_level_shutdown,fault_low_fuel_pressure_shutdown,fault_high_fuel_temperature_shutdown,fault_low_intake_manifold_pressure_shutdown,fault_high_intake_manifold_pressure_shutdown,fault_low_oil_level_shutdown,fault_engine_oil_filter_bypass_shutdown,fault_high_exhaust_temperature_derate,fault_air_filter_plugged_derate,fault_engine_overspeed_derate,fault_low_engine_coolant_temperature_derate,fault_high_engine_coolant_temperature_derate,fault_low_engine_oil_pressure_derate,fault_low_system_voltage_derate,fault_high_engine_air_temperature_derate,fault_high_engine_oil_temperature_derate,fault_high_hydraulic_oil_temperature_derate,fault_no_coolant_flow_derate,fault_high_after_coolant_temperature_derate,fault_high_crankcase_pressure_derate,fault_fuel_filter_plugged_derate,fault_oil_filter_plugged_derate,fault_low_coolant_level_derate,fault_alternator_not_charging_derate,fault_low_fuel_level_derate,fault_low_fuel_pressure_derate,fault_high_fuel_temperature_derate,fault_low_intake_manifold_pressure_derate,fault_high_intake_manifold_pressure_derate,fault_low_oil_level_shutdown_derate,fault_engine_oil_filter_bypass_derate,fault_high_engine_vibration_derate,fault_low_oil_filter_pressure_derate,fault_high_oil_filter_pressure_derate,fault_high_engine_oil_pressure_derate,fault_low_coolant_to_engine_oil_temperature_difference_derate,fault_low_coolant_pressure_derate,fault_low_coolant_level_derate,fault_high_coolant_temperature_derate,fault_low_exhaust_temperature_deviation_derate,fault_high_exhaust_temperature_deviation_derate,fault_high_exhaust_temperature_difference_derate,fault_high_intake_manifold_air_temperature_derate,fault_high_crankcase_metal_particulate_derate,fault_high_pressure_oilline_broken_derate,fault_high_injector_actuation_pressure_derate,fault_high_fuel_cool_seperator_water_level_derate,fault_high_fuel_rail_pump_flow_derate,fault_low_inlet_air_temperature_derate,fault_high_fuel_pressure_line_broken_derate,fault_global_active_derate,is_cdl_online,nox_ppm,o2_percent,nox_signal_status,o2_signal_status,nox_not_valid,nox_valid,nox_error,nox_na,nox_fmi_shorted,nox_fmi_openwire,o2_not_valid,o2_valid,o2_error,o2_na,o2_fmi_shorted,o2_fmi_openwire,colima_1,colima_2,sensor_oil_temperature,ambient_temperature,oil_condition
redmond_ht4,17100906.csv,10/9/2017,6:34:50,21,700,105,354,341,32,0,0,0.4,28,12.398,70.978,0,83.447,0,61.7,69.98,3.1812,72098,5233.5,7.9,1710.3,3579,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,753.78,16.037,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,93.056,83.102,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:35:00,22,699,105,352,339,32,0,0,0.4,28,12.398,70.832,0,83.23,0,61.88,70.16,3.1812,72098,5233.5,7.9,1710.3,3579,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,745.51,16.033,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,93.182,83.516,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:35:10,21,700,105,350,338,32,0,0,0.4,28,12.398,70.688,0,83.085,0,61.88,70.34,3.1812,72098,5233.6,7.9,1710.3,3579,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,744.72,15.974,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,93.344,83.984,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:35:20,21,700,105,350,338,32,0,0,0.4,28,12.398,70.47,0,82.94,0,62.06,70.7,3.1812,72098,5233.6,7.9,1710.3,3579,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,736.68,16.017,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,93.542,84.38,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:35:30,21,699,105,348,336,32,0,0,0.4,28,12.398,70.325,0,82.795,0,62.06,71.24,3.1548,72098,5233.6,7.8,1710.3,3579,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,726.71,16.25,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,93.812,84.812,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:35:40,21,701,107,347,336,32,0,0,0.4,28,12.398,70.107,0.0725,82.505,0,62.06,71.6,3.1548,72098,5233.6,7.8,1710.3,3579,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,734.75,16.05,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,94.046,85.19,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:35:50,21,701,107,347,336,32,0,0,0.4,28,12.398,69.89,0,82.287,0,62.24,71.96,3.1812,72098,5233.6,7.8,1710.3,3579,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,723.65,16.13,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,94.316,85.604,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:36:00,21,700,107,345,336,32,0,0,0.4,28,12.398,69.745,0,82.142,0,62.24,72.32,3.1548,72098,5233.6,7.8,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,721.49,16.198,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,94.568,85.982,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:36:10,20,701,107,345,334,32,0,0,0.4,28,12.398,69.527,0,81.925,0,62.24,72.68,3.1548,72098,5233.6,7.8,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,715.26,16.213,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,94.856,86.414,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:36:20,21,699,107,345,332,32,0,0,0.4,28,12.398,69.237,0,81.707,0,62.24,72.86,3.1284,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,710.73,16.457,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,95.18,86.774,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:36:30,21,700,107,345,334,32,0,0,0.4,28,12.398,69.092,0,81.49,0,62.24,73.22,3.1548,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,714.92,16.102,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,95.63,87.152,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:36:40,21,700,107,343,332,32,0,0,0.4,28,12.398,68.875,0,81.272,0,62.42,73.58,3.1284,72098,5233.6,7.8,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,708.58,16.291,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,95.99,87.458,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:36:50,20,701,107,341,332,32,0,0,0.4,28,12.398,68.658,0,81.055,0,62.42,73.76,3.1284,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,705.29,16.204,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,96.44,87.836,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:37:00,21,701,109,341,332,32,0,0,0.4,28,12.398,68.44,0,80.91,0,62.42,73.94,3.1284,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,703.59,16.304,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,96.872,88.196,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:37:10,20,700,109,339,332,32,0,0,0.4,28,12.398,68.222,0,80.62,0,62.42,74.3,3.1284,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,699.51,16.397,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,97.286,88.52,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:37:20,20,699,109,338,330,32,0,0,0.4,28,12.398,68.005,0,80.402,0,62.42,74.3,3.1284,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,687.5,16.217,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,97.79,88.826,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:37:30,20,701,109,339,332,32,0,0,0.4,28,12.398,67.86,0,80.257,0,62.6,74.48,3.1284,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,690.22,16.289,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,98.24,89.15,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:37:40,20,700,109,339,330,32,0,0,0.4,28,12.398,67.643,0,80.112,0,62.78,74.84,3.0888,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,686.6,16.248,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,98.744,89.474,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:37:50,20,702,109,339,330,32,0,0,0.4,28,12.398,67.425,0.0725,79.895,0,62.78,75.02,3.0888,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,683.09,16.39,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,99.212,89.816,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:38:00,19,708,109,345,334,32,0,0,0.4,28,12.398,68.368,0,80.692,0,62.96,75.2,3.0888,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,774.18,15.549,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,99.572,90.122,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:38:10,20,699,109,339,330,32,0,0,0.4,28,12.398,67.062,0,79.46,0,62.96,75.38,3.0888,72098,5233.6,7.7,1710.3,3579.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,674.02,16.412,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,99.95,90.41,-0.2
redmond_ht4,17100906.csv,10/9/2017,6:38:20,20,701,111,336,332,32,0,0,0.4,28,12.398,66.845,0,79.243,0,62.96,75.56,3.0888,72098,5233.6,7.7,1710.3,3579.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,671.64,16.35,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,100.24,90.734,-0.2
